coachella_sentiment,coachella_yn,name,retweet_count,text,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
positive,yes,YoPatPat,1,RT @FrizzyJimz: yeaAAAAAahhhhh got my tickets #coachella2015,,2015-01-07 12:44:58 -0800,552928906596990976,Grand Terrace ,Pacific Time (US & Canada)
positive,yes,allykat2001,0,@Drake can I go with ya :) #Coachella2015,,2015-01-07 12:44:47 -0800,552928857486270464,DC VA ,Eastern Time (US & Canada)
positive,yes,natttem,0,Hehe got my Coachella ticket 🙊 #weekend2 #Coachella2015,,2015-01-07 12:44:40 -0800,552928829975457792,,
positive,yes,FaithKilledHope,0,Guess where I'll be spending my 21st birthday ☺️😊😁😁😁😁 💕#coachella2015 #21st http://t.co/W4KSa7AB49,,2015-01-07 12:43:44 -0800,552928594402738176,,Pacific Time (US & Canada)
positive,yes,HummingWanderer,0,#Coachella2015 sold out in the matter of just 30 minutes. Doesn't come as a surprise with that lineup.,,2015-01-07 12:43:12 -0800,552928461828792320,New Delhi,New Delhi
positive,yes,lissuuhh,0,"It's official😍🙌✔️ 
#Coachella2015 I'm coming for ya !",,2015-01-07 12:42:37 -0800,552928315258830848,,Pacific Time (US & Canada)
positive,yes,EdgardMallandro,1,RT @Tony_sarandos: @petetong @Alesso @Ingrosso @KygoMusic @kaskade all in one festival! #hype #coachella2015,,2015-01-07 12:42:24 -0800,552928258430615552,,Arizona
positive,yes,Kaaitlyn,0,It was a tough call but I couldn't live with myself if I missed  AC⚡️DC  #Coachella2015 #year5,,2015-01-07 12:42:05 -0800,552928179728302080,,Pacific Time (US & Canada)
positive,yes,tiffbunnny,0,COACHELLA TICKETS PURCHASED. YAS. #Coachella2015,,2015-01-07 12:41:41 -0800,552928079945801728,,
positive,yes,LindsayMurphy9,0,Can't wait to dance the days away with these beautiful ladies @AlisaMarieMay @kteeoh #Coachella #Coachella2015,,2015-01-07 12:41:06 -0800,552927931501010944,,Quito
positive,yes,Alonso93Bryan,0,Crazy how fast Coachella sells out 😁 #Coachella2015,,2015-01-07 12:40:07 -0800,552927684234211328,,
positive,yes,christian_task,0,Aaaaand chellas sold out. Hope all my friends got tickets or im going solo #Coachella2015,"[36.04605014, -115.02569063]",2015-01-07 12:39:56 -0800,552927639703277568,"Las Vegas, NV",Pacific Time (US & Canada)
positive,yes,vckycvstro,0,"literally almost had a mother fuggin heart attack w/ bew getting his ticket.. but zawlll gooood, see you soon #Coachella2015 😎💫🎤🎸🌵",,2015-01-07 12:39:03 -0800,552927416138477568,,
positive,yes,lily_giada,0,@coachella got me going through some tribulations today. Major heart palpitations man. #lol #Coachella2015 #heartracing #refreshpage #swing,,2015-01-07 12:38:39 -0800,552927316284694528,"Portland, OR",Pacific Time (US & Canada)
positive,yes,oneandonlydrake,0,@coachella will soon have to be two weekends twice a year or three weekends. #coachella2015 #Coachella #ticketprobz 😩😫😫 #INEEDTICKETS,,2015-01-07 12:38:10 -0800,552927195383869440,Austin,
positive,yes,HunterRaitt,0,Round 2 here we come 🌴🎶⛺️🌞 #Coachella2015 @4realdug 🌸,,2015-01-07 12:38:09 -0800,552927187599233024,Canada,Pacific Time (US & Canada)
positive,yes,adampelaez,0,April can't come soon enough! @coachella #Coachella2015 #Weekend2 http://t.co/KPGguQpcs7,,2015-01-07 12:37:53 -0800,552927122939854848,,Pacific Time (US & Canada)
positive,yes,clroberts94,0,Can't wait for April #Coachella2015 🙌💕👯🎉🍹🍷🎈,,2015-01-07 12:37:37 -0800,552927054451068928,,
positive,yes,Markerito,0,Trynna but Coachella tickets like #Coachella2015 http://t.co/2ylPhZqEqt,,2015-01-07 12:37:16 -0800,552926968149057536,,
positive,yes,Markerito,1,When weekend 1 is sold out #Coachella2015 http://t.co/8kfc2wlJsA,,2015-01-07 12:36:55 -0800,552926878068002816,,
positive,yes,TheSeventhDevil,1,"RT @kaitiecg: Here we go. Looking for Coachella Wknd 2 car camping pass. If you hate the lineup and want to offload, DM me. #Coachella #Coa…",,2015-01-07 12:35:43 -0800,552926575541239808,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,xkay_dwyerx,0,Ahhhhhhhhh I could burst i'm that excited #Coachella2015 🎉🙊🙊🎉,,2015-01-07 12:34:49 -0800,552926350089412608,,
positive,yes,conye1,0,I got Coachella weekend 1 tickets. No biggie. 😎 #coachella #Coachella2015 #weekend1 #coachellaweekend1 #hashtagoverload,,2015-01-07 12:34:18 -0800,552926222548623360,City of Angels,Pacific Time (US & Canada)
positive,yes,JesslynBlake,0,"Wow, #Coachella2015 sold out in 30 minutes 😳",,2015-01-07 12:33:13 -0800,552925949344247808,"Los Angeles, CA",
positive,yes,bhaked,0,The wait is real #Coachella2015,,2015-01-07 12:33:04 -0800,552925908684648448,,
positive,yes,RamsesPatron,0,It's official now #Coachella2015  here I come!! 😎 http://t.co/t9oFEdAuhV,"[34.0092773, -118.03883713]",2015-01-07 12:32:03 -0800,552925655831023616,Whittier,Pacific Time (US & Canada)
positive,yes,Emalita_lou,0,Wish I was going to #Coachella2015,,2015-01-07 12:31:31 -0800,552925518811906048,Florida☀️,Eastern Time (US & Canada)
positive,yes,FrizzyJimz,1,yeaAAAAAahhhhh got my tickets #coachella2015,,2015-01-07 12:31:01 -0800,552925395771588608,,Pacific Time (US & Canada)
positive,yes,M_CookinItUp,1,"RT @Bailelicious: Coachella 2015, so hyped 🙌❤️ #Coachella2015 #Weekend2",,2015-01-07 12:30:58 -0800,552925382781857792,,Pacific Time (US & Canada)
positive,yes,OMONEYRECORDS,0,@MOMOMOYOUTH you Getting love in Russia!! Congrats on #Coachella2015 http://t.co/o2cg00wEjq,,2015-01-07 12:30:37 -0800,552925295175806976,Black River Falls,
positive,yes,TheTwistQuist,0,Here goes! #coachella2015 🌴 http://t.co/dHUc8mTQgp,,2015-01-07 12:29:55 -0800,552925118218108928,,Pacific Time (US & Canada)
positive,yes,trianagarcias,0,"READY, SET, 🎡  #Coachella2015 http://t.co/FpVFPrrdbW",,2015-01-07 12:29:50 -0800,552925096470269952,"Los Angeles, CA",Tijuana
positive,yes,louis_louis20,0,Even though the prices are an arm and and a leg it's all going to be worth it at the end #Coachella2015,,2015-01-07 12:29:46 -0800,552925077688578048,on the hogwarts express ,Quito
positive,yes,cynnlovee,2,RT @mgblue92: All I need is the Car Camping and I'm set!!! #Coachella2015,,2015-01-07 12:28:10 -0800,552924678386237440,@planetcalix ~,Alaska
positive,yes,kevinpark140,0,UCLA has good wifi #Coachella2015,,2015-01-07 12:27:53 -0800,552924604373540864,,Quito
positive,yes,TheElite_JQ442,0,GOT MY TICKETS TO #Coachella2015 🙌🙌🙌🙌🙌🙌,,2015-01-07 12:27:30 -0800,552924509737451520,,
positive,yes,Lill_double_L,0,#Thisjusthappened!! Yay so excited!! #Coachella2015 #imsobroke lol! #soworthit http://t.co/4vT3NGkHvA,,2015-01-07 12:27:22 -0800,552924474849652736,City of Angels,Pacific Time (US & Canada)
positive,yes,_naaaaataly,1,RT @ayotiffany22: Got my ticket 🎊🎉🎉🎉🎊🎊 #Coachella2015,,2015-01-07 12:27:08 -0800,552924418914013184,,Arizona
positive,yes,koufaxmusic,1,something for your ears while you wait on the standby page #Coachella #Coachella2015 https://t.co/3vhd4Ckuxf,,2015-01-07 12:27:05 -0800,552924405395767296,"Toronto, CA",
positive,yes,MattManookian,0,YESSSSSSSS!!!!! #Coachella2015 I'm ready for you 😭😭😭 http://t.co/IoTUHR4xdC,,2015-01-07 12:26:54 -0800,552924359526866944,,
positive,yes,RockoNoir,2,Sitting here on the standby page for coachella tickets #Coachella2015 http://t.co/s6uVh6rUim,,2015-01-07 12:26:33 -0800,552924270482169856,DMV,Eastern Time (US & Canada)
positive,yes,iFrancke,0,Just bought my ticket for Weekend 2 at #Coachella2015 Happy early birthday to me!!! #couldIBEmoreLA #amibasicnow  #LAbucketlist,"[34.00750539, -118.48940341]",2015-01-07 12:26:28 -0800,552924248260362240,"Santa Monica, California ",Pacific Time (US & Canada)
positive,yes,mgblue92,2,All I need is the Car Camping and I'm set!!! #Coachella2015,,2015-01-07 12:26:16 -0800,552924199568674816,Dodgers Stadium /LA,Pacific Time (US & Canada)
positive,yes,ayotiffany22,1,Got my ticket 🎊🎉🎉🎉🎊🎊 #Coachella2015,,2015-01-07 12:25:04 -0800,552923897939513344,,
positive,yes,rebekobe,1,#Coachella2015 tickets sold out stupid fast @coachella,,2015-01-07 12:24:28 -0800,552923745099055104,LA to the bay,Pacific Time (US & Canada)
positive,yes,travissaurusrex,0,#Coachella2015 we comin for you,,2015-01-07 12:24:28 -0800,552923744931307520,Long Beach,Pacific Time (US & Canada)
positive,yes,LadiiMafia,0,may the odds be in your favor ✌️🌸💕 #Coachella2015,,2015-01-07 12:24:26 -0800,552923738547953664,,
positive,yes,Fuuckinsarah,1,RT @dfuckind: @LilTifff @Fuuckinsarah got them hoes! see ya weekend 2!!!! #coachella2015,,2015-01-07 12:23:25 -0800,552923482472734720,,
positive,yes,moniquevanity08,1,@coachella here we come again!!! @MaddisonDelaney @adriannamcortes 🌾🌻🌵☀️ #Coachella2015,,2015-01-07 12:22:48 -0800,552923324796256256,,
positive,yes,TheAndresPuerta,0,Free showers and cell phone charging stations in all campground lots?!?!? :O  ... Coachella &gt;&gt; TomorrowWorld #Coachella2015,,2015-01-07 12:22:46 -0800,552923317129080832,South Florida,Atlantic Time (Canada)
positive,yes,cindythongs,0,My day just got better 🙌. #Coachella2015 http://t.co/b2XttPRXUV,,2015-01-07 12:22:34 -0800,552923269104300032,"San Diego, CA ",Pacific Time (US & Canada)
positive,yes,mariahlefty_55,0,It's official! #Coachella2015,,2015-01-07 12:22:22 -0800,552923217891840000,,
positive,yes,Missohsoripe,0,I want to go to #Coachella2015 😍❤️ http://t.co/vOemd2GpEm,,2015-01-07 12:22:12 -0800,552923176083013632,"SD/LA, California ",Pacific Time (US & Canada)
positive,yes,MireyaAPrado,0,Anxiety attacks this afternoon #Coachella2015,,2015-01-07 12:21:27 -0800,552922986886356992,"Orange County, CA",Arizona
positive,yes,R12A_,0,So pumped for Axwell &amp; Ingrosso ! #Coachella2015,,2015-01-07 12:21:10 -0800,552922913548955648,M.C.❤️,
positive,yes,xokyram,0,“@ChrisR_16: The fact kyram got through stand by in less that 5 minutes... #recordtime #Coachella2015” No wait for me 😍😂😭😭😭,,2015-01-07 12:20:42 -0800,552922799271333888,,Arizona
positive,yes,YoursTrulyPower,0,It looks like I'll be at @coachella again #Coachella2015,,2015-01-07 12:20:22 -0800,552922712453021696,,
positive,yes,AlexisCole81,0,In off the red!!! Coachella 2015 tickets.....Done! #Coachella #Coachella2015 Now to get in shape!!,,2015-01-07 12:20:13 -0800,552922678177583104,Cardiff,
positive,yes,annikameurer,3,RT @RaphNasty: The closest I'll ever get to the feeling of defusing a bomb is waiting on the standby page for Coachella tickets. #Coachella…,,2015-01-07 12:19:56 -0800,552922606613983232,,Arizona
positive,yes,taylordecotis,0,That feeling when you buy your #Coachella2015 #weekend1 ticket 🙌 @coachella,,2015-01-07 12:19:56 -0800,552922606211723264,,Pacific Time (US & Canada)
positive,yes,lorraineeyoung,0,Coachella here I come again!!! #Coachella2015 #3rdyear ♥,,2015-01-07 12:19:50 -0800,552922579560693760,Los Angeles,Pacific Time (US & Canada)
positive,yes,JacobHoefert,1,RT @florence47: Just got real 🙌 #Coachella2015 @JacobHoefert http://t.co/s9lZwNrQIL,,2015-01-07 12:19:43 -0800,552922548820639744,,Arizona
positive,yes,melissa_yv7,1,RT @amandavillicana: Thank the lord I got thru!! #coachella2015,,2015-01-07 12:19:04 -0800,552922387407056896,"Chino,California",Arizona
positive,yes,ingloriousClos,0,Weekend 1 crew WADDAP!! #Coachella2015,"[33.70122512, -117.7918253]",2015-01-07 12:19:03 -0800,552922382755581952,Planet Telex,Pacific Time (US & Canada)
positive,yes,amandavillicana,1,Thank the lord I got thru!! #coachella2015,,2015-01-07 12:18:38 -0800,552922278850088960,,
positive,yes,jaywoodzs,0,Honestly just got an adrenaline rush from fucking getting my tickets #coachella2015 @caaiiit_,"[33.77844269, -118.31647066]",2015-01-07 12:18:32 -0800,552922251784241152,,
positive,yes,ChrisR_16,0,The fact kyram got through stand by in less that 5 minutes... #recordtime #Coachella2015,,2015-01-07 12:18:21 -0800,552922206695858176,California,Pacific Time (US & Canada)
positive,yes,Dinglebrero,0,This is how I shop for #Coachella2015 tickets. http://t.co/OfQk9jk35z,,2015-01-07 12:18:10 -0800,552922162323935232,"Los Angeles, CA",Arizona
positive,yes,florence47,1,Just got real 🙌 #Coachella2015 @JacobHoefert http://t.co/s9lZwNrQIL,,2015-01-07 12:17:51 -0800,552922082666094592,ASU,
positive,yes,sandraabeliebs,1,OFICALLLY GOING TO COACHELLA THIS YEAR!! 😭😱😭😍 #Coachella2015 #MusicIsLife,,2015-01-07 12:17:21 -0800,552921956257779712,,
positive,yes,BMoneyReynolds,0,*Entire office starts cheering when I get the confirmation*  #Coachella2015 #Round3,,2015-01-07 12:17:17 -0800,552921940067758080,,Eastern Time (US & Canada)
positive,yes,amandaverdadero,0,currently experiencing sudden outbursts of excitement because of Coachella. #SOEXCITED #weekend2 #Coachella2015,,2015-01-07 12:16:53 -0800,552921839262257152,"Los Angeles, CA",
positive,yes,toto_valverde,0,Take me to the desert! 😍 #Coachella2015,,2015-01-07 12:16:27 -0800,552921729849638912,,
positive,yes,jenn_bren,0,"#Coachella2015 it's happening!     
   🙏🎉😍",,2015-01-07 12:16:18 -0800,552921689101574144, JUPITER  ,Pacific Time (US & Canada)
positive,yes,_tbrownnn,0,"Coachella weekend 1 ticket ✔️
Shuttle pass ✔️
Guest house for the weekend ✔️
The official countdown to #Coachella2015 begins 💃🌀☀️",,2015-01-07 12:15:34 -0800,552921505282015232,,Pacific Time (US & Canada)
positive,yes,zbriegs,0,Going to #Coachella2015 @coachella,,2015-01-07 12:14:34 -0800,552921252621332480,Southern California,
positive,yes,TaylorWoodring,0,Just bought my Coachella ticket #fuckyeah #Coachella2015,,2015-01-07 12:14:31 -0800,552921243033149440,,
positive,yes,taylorebarnhill,0,"Weekend 2, I see you #coachella2015 #stokedalready",,2015-01-07 12:14:23 -0800,552921208962822144,"Los Angeles, CA",Pacific Time (US & Canada)
positive,yes,evanconway8,2,WEEKEND 2!!!!! 😈💸💯🙏🙌😍😍✅ #Coachella2015 #Yewwww http://t.co/KGj5DRqGXo,,2015-01-07 12:14:17 -0800,552921183495024640,agoura,
positive,yes,derprevere,0,dear god man #Ultra2015 #coachella2015 #GovBallNYC #Bottlerock #lineups #bands #DJs #hashtags,,2015-01-07 12:14:15 -0800,552921173303263232,from The Internet,Eastern Time (US & Canada)
positive,yes,phillippparker,1,Screaming like a banshee!! #Coachella2015 we have our tickets @madeleineprice #woooooohooooo,,2015-01-07 12:14:10 -0800,552921153296420864,,Dublin
positive,yes,russellforeal,0,Lol probably made someone real happy. S/O to bae for getting the tickets before I did. #Coachella2015 http://t.co/gRYHsx8L5F,,2015-01-07 12:13:23 -0800,552920956922904576,The Bay | San Diego,Pacific Time (US & Canada)
positive,yes,VictoriaBermasq,0,Woohoo! We got our tickets. Weekend 1 baby. #Coachella2015 #NeedACampingSpot,,2015-01-07 12:13:18 -0800,552920933615140864,California,
positive,yes,RAKAIGGI,0,Raka Party Alert Raka Party Alert! 🚨#Coachella2015 get ready to Rock &amp; Roll #RakasatCoachella… http://t.co/0P8ui1xNWG,"[37.78647226, -122.40473017]",2015-01-07 12:13:00 -0800,552920858994683904,Oakland CA,Pacific Time (US & Canada)
positive,yes,ChelsLerma,1,RT @KailaViolette: WEEKEND 1 HERE WE COME 🌞🌻 @mbonfiglio5 @ChelsLerma #Coachella2015,,2015-01-07 12:12:53 -0800,552920832180113408,,
positive,yes,themaknamedboke,0,"fuck yeah, happy birthday to me. #Aprilcomefaster #coachella2015 ktbeyer @mfarfanz 😛 http://t.co/HBupGVGViv",,2015-01-07 12:12:51 -0800,552920820679720960,"San Francisco, CA",
positive,yes,alexamaddness,0,Weekend ✌️#yee #Coachella2015,,2015-01-07 12:12:13 -0800,552920664768643072,LA,
positive,yes,alexafayee,0,IM GOING TO #COACHELLA2015 !!!!!!!!!!  😍🎈🎊🎉,,2015-01-07 12:12:05 -0800,552920628710629376,,Atlantic Time (Canada)
positive,yes,ericaRdavidson,0,BOOM! We're going to @coachella kids!!!!!! #Coachella2015 ☀️😎,,2015-01-07 12:11:58 -0800,552920598465478656,Chicago,Santiago
positive,yes,aless_rigo,0,COACHELLAAAAAAAAA #Coachella2015 yesssssssssss the excitement is real,,2015-01-07 12:10:56 -0800,552920341194887168,,
positive,yes,AndrewMitrak,0,Just snatched #Coachella2015 tickets!,,2015-01-07 12:10:44 -0800,552920288900313088,"Seattle, Wa",
positive,yes,KailaViolette,1,WEEKEND 1 HERE WE COME 🌞🌻 @mbonfiglio5 @ChelsLerma #Coachella2015,,2015-01-07 12:10:30 -0800,552920232478535680,,
positive,yes,DanaDeMercurio,0,Who is going to #Coachella2015 ??! I NEED to see @Hozier,,2015-01-07 12:10:24 -0800,552920206989746176,"San Francisco, CA",Pacific Time (US & Canada)
positive,yes,kpciupak,0,Watch out @coachella Weekend 2 here we come! #Coachella2015,,2015-01-07 12:10:23 -0800,552920201067372544,"Sacramento, CA",
positive,yes,adkinscm7,0,I would sell my nonexistent soul to go to #Coachella2015,,2015-01-07 12:10:13 -0800,552920160324313088,,
positive,yes,SydneyHysell,0,Omg I want to go to #Coachella2015 soooooo bad!!!,,2015-01-07 12:09:47 -0800,552920050081234944,,Central Time (US & Canada)
positive,yes,Confidante,0,"Perhaps, this will be the year …

#Coachella2015",,2015-01-07 12:09:37 -0800,552920009773559808,The World is My Playground,Eastern Time (US & Canada)
positive,yes,nshutes31,0,I already bought pairs to both weekends but Mary and I got in hella quick today! #Coachella2015 #Weekend1 The Weeknd http://t.co/yIjYWJsH7R,,2015-01-07 12:09:33 -0800,552919991700316160,,Pacific Time (US & Canada)
positive,yes,hustler4life_,0,I really wanna go to #Coachella2015...,,2015-01-07 12:09:29 -0800,552919975506501632,,Pacific Time (US & Canada)
positive,yes,helloaina,0,Well that was a lot easier than I thought... #Coachella2015 🙌 http://t.co/0s2Xn2FP1n,,2015-01-07 12:09:18 -0800,552919928521506816,LA,Pacific Time (US & Canada)
positive,yes,dfuckind,1,@LilTifff @Fuuckinsarah got them hoes! see ya weekend 2!!!! #coachella2015,,2015-01-07 12:08:45 -0800,552919789983637504,,Pacific Time (US & Canada)
positive,yes,BreJayy,0,I got it 😍😍😍 #Coachella2015,,2015-01-07 12:08:35 -0800,552919747046555648,cali,
positive,yes,queen324,0,OMG!!!! I'm going going back back to Cali Cali #Coachella2015 here we come!!!!!!!!!!!!!!!!!!!!!!@BHoffman42,,2015-01-07 12:07:55 -0800,552919581908828160,"Avon, Indiana",Atlantic Time (Canada)
positive,yes,ohimjustjoshinu,0,It's like a mini EDC with all the edm artists playing this year. I would only be looking forward to them and AC⚡️DC #Coachella2015,,2015-01-07 12:07:53 -0800,552919570986446848,CA,Pacific Time (US & Canada)
